customer_id,age,gender,location,time_zone,preferred_contact_method,last_engagement_time,avg_engagement_rate,segment,last_purchase,message_type,sent_time,opened,clicked,purchased,push_app_best_hour,email_app_best_hour,app_most_active_time,event_hour,event_name,category,number_of_users
CUST1959,31,Other,California,EST,Email,2024-09-04 15:10:34,0.86,Loyal Customer,2024-08-04 06:07:34,Promotional,2024-08-10 22:14:43,0,0,0,14,0,14,17,Product Viewed,Smartphones,292
CUST1960,51,Other,Texas,MST,Push,2024-08-31 18:29:23,0.15,Loyal Customer,2024-07-28 11:48:01,Informational,2024-07-15 16:59:19,0,0,0,15,15,17,0,Product Viewed,Smartphones,308
CUST1961,22,Male,Florida,CST,Email,2024-09-14 03:05:54,0.88,Loyal Customer,2024-07-14 12:16:10,Transactional,2024-07-15 03:40:07,1,1,1,2,3,13,17,Product Viewed,Smartphones,287
CUST1962,28,Male,New York,MST,Push,2024-07-18 15:20:12,0.82,First-Time Buyer,2024-07-18 19:47:07,Promotional,2024-08-01 01:42:57,0,0,0,11,11,23,12,Product Viewed,Smartphones,126
CUST1963,54,Other,California,MST,Email,2024-08-18 17:14:36,0.29,High-Value,2024-07-08 16:16:34,Transactional,2024-09-13 02:31:30,0,0,0,2,4,17,15,Product Viewed,Smartphones,232
CUST1964,46,Male,Illinois,PST,Email,2024-08-17 13:57:51,0.48,First-Time Buyer,,Informational,2024-07-13 20:28:14,0,0,0,21,9,18,16,Product Viewed,Smartphones,490
CUST1965,54,Other,Texas,CST,Push,2024-08-09 04:31:58,0.51,Loyal Customer,,Promotional,2024-08-13 07:46:53,1,1,0,7,7,12,7,Product Viewed,Smartphones,474
CUST1966,43,Other,California,CST,Push,2024-07-04 23:08:52,0.24,High-Value,,Transactional,2024-08-01 23:39:29,0,0,0,2,2,22,11,Product Viewed,Smartphones,222
CUST1967,30,Male,New York,CST,Push,2024-09-07 23:51:44,0.69,High-Value,2024-09-04 20:21:52,Promotional,2024-09-18 09:14:56,0,0,0,8,8,13,15,Product Viewed,Smartphones,182
CUST1968,23,Female,California,MST,Push,2024-09-04 20:59:15,0.38,At-Risk,2024-08-17 07:27:12,Promotional,2024-09-10 09:07:44,0,0,0,2,2,16,9,Product Viewed,Smartphones,81
CUST1969,18,Male,Florida,MST,Email,2024-08-31 23:09:58,0.45,At-Risk,2024-09-03 13:38:29,Informational,2024-07-16 20:54:35,0,0,0,23,0,20,0,Product Viewed,Smartphones,442
CUST1970,43,Female,Illinois,EST,Email,2024-09-29 18:40:53,0.6,At-Risk,,Promotional,2024-09-18 18:02:53,1,1,1,20,0,22,19,Product Viewed,Smartphones,141
CUST1971,24,Female,California,EST,Email,2024-09-05 00:46:27,0.66,Frequent Buyer,2024-07-16 20:18:03,Informational,2024-08-21 06:42:39,1,1,0,21,16,17,0,Product Viewed,Smartphones,255
CUST1972,42,Female,Texas,CST,Push,2024-09-07 05:51:30,0.35,At-Risk,,Informational,2024-07-19 05:49:35,1,1,1,15,15,10,4,Product Viewed,Smartphones,229
CUST1973,59,Other,New York,EST,Push,2024-09-03 07:53:26,0.66,First-Time Buyer,,Informational,2024-09-02 12:08:25,0,0,0,10,10,10,3,Product Viewed,Smartphones,86
CUST1974,57,Female,California,MST,Email,2024-09-08 13:54:12,0.51,Frequent Buyer,2024-09-17 14:08:57,Transactional,2024-08-28 14:02:05,0,0,0,20,16,12,23,Product Viewed,Smartphones,265
CUST1975,62,Male,Texas,PST,Push,2024-08-09 16:16:47,0.22,High-Value,2024-08-04 13:28:11,Transactional,2024-07-06 03:52:23,0,0,0,14,14,3,15,Product Viewed,Smartphones,203
CUST1976,44,Other,Florida,EST,Email,2024-07-20 09:57:05,0.86,High-Value,2024-07-28 07:03:01,Promotional,2024-09-25 05:38:09,1,0,0,4,8,16,3,Product Viewed,Smartphones,342
CUST1977,52,Female,Illinois,CST,Push,2024-08-25 07:58:03,0.8,High-Value,,Promotional,2024-09-06 02:05:46,1,1,1,0,0,9,8,Product Viewed,Smartphones,50
CUST1978,40,Male,Texas,MST,Push,2024-07-09 23:10:46,0.32,Frequent Buyer,2024-07-13 01:05:18,Transactional,2024-09-03 16:39:47,0,0,0,0,0,7,16,Product Viewed,Smartphones,476
CUST1979,51,Other,Florida,EST,Push,2024-09-14 04:52:13,0.15,High-Value,2024-08-03 12:48:45,Informational,2024-07-15 13:04:01,0,0,0,12,12,23,14,Product Viewed,Smartphones,216
CUST1980,30,Female,New York,CST,Push,2024-07-28 04:53:04,0.68,First-Time Buyer,,Informational,2024-07-11 07:29:25,1,0,0,23,23,10,12,Product Viewed,Smartphones,494
CUST1981,36,Other,California,MST,Email,2024-09-07 16:28:19,0.26,At-Risk,,Informational,2024-07-08 18:15:47,0,0,0,15,21,6,11,Product Viewed,Smartphones,442
CUST1982,59,Male,New York,CST,Email,2024-07-06 00:47:55,0.23,At-Risk,2024-08-04 16:05:15,Transactional,2024-08-29 12:28:02,0,0,0,12,12,11,12,Product Viewed,Smartphones,110
CUST1983,52,Female,Texas,EST,Email,2024-08-14 04:55:25,0.26,At-Risk,2024-09-30 05:39:48,Transactional,2024-08-08 13:11:45,1,0,0,2,20,16,6,Product Viewed,Smartphones,166
CUST1984,25,Female,Florida,EST,Email,2024-07-07 00:00:30,0.38,First-Time Buyer,2024-09-11 15:03:02,Transactional,2024-07-28 10:53:04,0,0,0,2,14,12,11,Product Viewed,Smartphones,65
CUST1985,44,Female,Florida,CST,Push,2024-08-10 12:00:43,0.19,First-Time Buyer,2024-07-26 14:13:46,Promotional,2024-09-11 21:12:55,1,0,0,17,17,4,3,Product Viewed,Smartphones,460
CUST1986,43,Other,Illinois,MST,Email,2024-07-25 19:40:17,0.28,At-Risk,2024-08-31 12:01:17,Informational,2024-09-26 01:29:36,1,1,0,15,0,16,23,Product Viewed,Smartphones,128
CUST1987,33,Female,Texas,EST,Push,2024-09-16 22:15:24,0.57,Frequent Buyer,2024-09-29 01:16:53,Promotional,2024-07-25 15:56:35,1,0,0,4,4,23,6,Product Viewed,Smartphones,230
CUST1988,42,Other,New York,EST,Email,2024-07-12 06:41:16,0.56,At-Risk,2024-07-20 06:38:01,Informational,2024-08-07 06:58:11,0,0,0,19,23,18,14,Product Viewed,Smartphones,421
CUST1989,19,Female,Texas,CST,Email,2024-07-29 03:21:26,0.16,Loyal Customer,2024-08-11 16:39:45,Promotional,2024-08-20 15:01:23,0,0,0,1,17,8,2,Product Viewed,Smartphones,338
CUST1990,20,Female,Texas,MST,Email,2024-08-15 10:23:37,0.3,At-Risk,,Promotional,2024-09-06 17:33:55,1,1,1,3,3,12,13,Product Viewed,Smartphones,376
CUST1991,41,Male,Florida,PST,Push,2024-08-07 15:20:54,0.69,Frequent Buyer,2024-08-23 20:38:46,Transactional,2024-08-29 09:05:01,0,0,0,7,7,16,23,Product Viewed,Smartphones,442
CUST1992,18,Other,Illinois,EST,Push,2024-07-25 21:30:40,0.74,At-Risk,,Transactional,2024-08-31 13:54:51,0,0,0,12,12,10,11,Product Viewed,Smartphones,192
CUST1993,31,Female,New York,MST,Push,2024-07-26 07:06:45,0.85,Loyal Customer,2024-07-06 09:33:29,Informational,2024-07-28 19:59:18,0,0,0,23,23,16,13,Product Viewed,Smartphones,466
CUST1994,21,Female,New York,EST,Email,2024-09-13 09:51:05,0.87,High-Value,2024-07-19 20:33:42,Transactional,2024-09-19 13:34:54,0,0,0,14,15,18,13,Product Viewed,Smartphones,286
CUST1995,28,Other,New York,CST,Push,2024-08-12 10:26:39,0.46,High-Value,2024-08-23 13:41:48,Transactional,2024-08-07 06:19:27,1,1,0,2,2,20,11,Product Viewed,Smartphones,419
CUST1996,58,Female,California,PST,Push,2024-07-27 05:59:11,0.64,Frequent Buyer,2024-07-28 04:55:25,Informational,2024-09-16 23:42:00,0,0,0,14,14,13,10,Product Viewed,Smartphones,55
CUST1997,41,Other,Illinois,CST,Email,2024-07-11 17:33:55,0.75,Frequent Buyer,2024-09-29 00:21:39,Transactional,2024-08-19 01:15:22,0,0,0,21,9,10,17,Product Viewed,Smartphones,69
CUST1998,63,Male,Illinois,MST,Email,2024-07-16 04:17:34,0.28,At-Risk,2024-07-09 12:20:42,Transactional,2024-07-31 11:45:37,1,1,0,19,0,4,3,Product Viewed,Smartphones,428
CUST1999,64,Female,Florida,EST,Email,2024-08-11 16:03:28,0.7,At-Risk,2024-08-24 14:07:07,Informational,2024-08-05 23:06:51,1,1,1,19,3,9,12,Product Viewed,Smartphones,482
